customer_id,end_date,txn_date,transactions,running_balance,min_balance,max_balance,avg_balance,monthly_balance
359,2020-03-31,2020-03-18,374,3494,10,3494,1856.3636,3159
359,2020-03-31,2020-03-24,-335,3159,10,3494,1856.3636,3159
359,2020-04-30,2020-04-07,-281,2878,10,3494,1856.3636,2878
360,2020-01-31,2020-01-16,385,385,-1786,857,-536.2941,-1306
360,2020-01-31,2020-01-19,-77,308,-1786,857,-536.2941,-1306
360,2020-01-31,2020-01-20,549,857,-1786,857,-536.2941,-1306
360,2020-01-31,2020-01-25,-915,-58,-1786,857,-536.2941,-1306
360,2020-01-31,2020-01-26,-159,-217,-1786,857,-536.2941,-1306
360,2020-01-31,2020-01-27,-628,-845,-1786,857,-536.2941,-1306
360,2020-01-31,2020-01-31,-461,-1306,-1786,857,-536.2941,-1306
360,2020-02-29,2020-02-10,912,-394,-1786,857,-536.2941,-427
360,2020-02-29,2020-02-21,-21,-415,-1786,857,-536.2941,-427
360,2020-02-29,2020-02-23,-337,-752,-1786,857,-536.2941,-427
360,2020-02-29,2020-02-27,325,-427,-1786,857,-536.2941,-427
360,2020-03-31,2020-03-12,-951,-1378,-1786,857,-536.2941,-1255
360,2020-03-31,2020-03-17,-408,-1786,-1786,857,-536.2941,-1255
360,2020-03-31,2020-03-28,531,-1255,-1786,857,-536.2941,-1255
360,2020-04-30,2020-04-04,977,-278,-1786,857,-536.2941,-324
360,2020-04-30,2020-04-06,-954,-1232,-1786,857,-536.2941,-324
360,2020-04-30,2020-04-11,908,-324,-1786,857,-536.2941,-324
361,2020-01-31,2020-01-12,340,340,340,772,520.3333,340
361,2020-02-29,2020-02-12,109,449,340,772,520.3333,772
361,2020-02-29,2020-02-21,323,772,340,772,520.3333,772
361,2020-03-31,NULL,0,772,340,772,520.3333,772
361,2020-04-30,NULL,0,NULL,340,772,520.3333,772
362,2020-01-31,2020-01-28,416,416,-564,615,209.0000,416
362,2020-02-29,2020-02-13,65,481,-564,615,209.0000,481
362,2020-03-31,2020-03-26,-74,407,-564,615,209.0000,-564
362,2020-03-31,2020-03-27,-971,-564,-564,615,209.0000,-564
362,2020-04-30,2020-04-10,463,-101,-564,615,209.0000,615
362,2020-04-30,2020-04-22,716,615,-564,615,209.0000,615
363,2020-01-31,2020-01-06,721,721,-3065,977,-1026.0833,977
363,2020-01-31,2020-01-29,256,977,-3065,977,-1026.0833,977
363,2020-02-29,2020-02-06,-551,426,-3065,977,-1026.0833,-618
363,2020-02-29,2020-02-10,-533,-107,-3065,977,-1026.0833,-618
363,2020-02-29,2020-02-14,301,194,-3065,977,-1026.0833,-618
363,2020-02-29,2020-02-23,-812,-618,-3065,977,-1026.0833,-618
363,2020-03-31,2020-03-01,-966,-1584,-3065,977,-1026.0833,-3065
363,2020-03-31,2020-03-04,-563,-2147,-3065,977,-1026.0833,-3065
363,2020-03-31,2020-03-06,266,-1881,-3065,977,-1026.0833,-3065
363,2020-03-31,2020-03-26,-462,-2343,-3065,977,-1026.0833,-3065
363,2020-03-31,2020-03-28,-722,-3065,-3065,977,-1026.0833,-3065
363,2020-04-30,2020-04-01,179,-2886,-3065,977,-1026.0833,-2886
364,2020-01-31,2020-01-10,563,563,-999,1173,69.6000,-57
364,2020-01-31,2020-01-22,-365,198,-999,1173,69.6000,-57
364,2020-01-31,2020-01-25,-255,-57,-999,1173,69.6000,-57
364,2020-02-29,2020-02-11,-469,-526,-999,1173,69.6000,-456
364,2020-02-29,2020-02-13,87,-439,-999,1173,69.6000,-456
364,2020-02-29,2020-02-15,635,196,-999,1173,69.6000,-456
364,2020-02-29,2020-02-16,127,323,-999,1173,69.6000,-456
364,2020-02-29,2020-02-21,-704,-381,-999,1173,69.6000,-456
364,2020-02-29,2020-02-25,-75,-456,-999,1173,69.6000,-456
364,2020-03-31,2020-03-02,-543,-999,-999,1173,69.6000,1173
364,2020-03-31,2020-03-04,1127,128,-999,1173,69.6000,1173
364,2020-03-31,2020-03-13,-241,-113,-999,1173,69.6000,1173
364,2020-03-31,2020-03-14,736,623,-999,1173,69.6000,1173
364,2020-03-31,2020-03-17,550,1173,-999,1173,69.6000,1173
364,2020-04-30,2020-04-06,-362,811,-999,1173,69.6000,811
365,2020-01-31,2020-01-25,595,595,-760,1002,158.2143,-68
365,2020-01-31,2020-01-26,-412,183,-760,1002,158.2143,-68
365,2020-01-31,2020-01-28,-251,-68,-760,1002,158.2143,-68
365,2020-02-29,2020-02-04,355,287,-760,1002,158.2143,244
365,2020-02-29,2020-02-21,715,1002,-760,1002,158.2143,244
365,2020-02-29,2020-02-25,-462,540,-760,1002,158.2143,244
365,2020-02-29,2020-02-27,-296,244,-760,1002,158.2143,244
365,2020-03-31,2020-03-12,-750,-506,-760,1002,158.2143,-75
365,2020-03-31,2020-03-21,689,183,-760,1002,158.2143,-75
365,2020-03-31,2020-03-25,-152,31,-760,1002,158.2143,-75
365,2020-03-31,2020-03-30,-106,-75,-760,1002,158.2143,-75
365,2020-04-30,2020-04-08,469,394,-760,1002,158.2143,-760
365,2020-04-30,2020-04-15,-229,165,-760,1002,158.2143,-760
365,2020-04-30,2020-04-23,-925,-760,-760,1002,158.2143,-760
366,2020-01-31,2020-01-21,965,965,-1305,2092,98.3889,-51
366,2020-01-31,2020-01-25,-708,257,-1305,2092,98.3889,-51
366,2020-01-31,2020-01-26,-308,-51,-1305,2092,98.3889,-51
366,2020-02-29,2020-02-03,444,393,-1305,2092,98.3889,-93
366,2020-02-29,2020-02-04,9,402,-1305,2092,98.3889,-93
366,2020-02-29,2020-02-05,707,1109,-1305,2092,98.3889,-93
366,2020-02-29,2020-02-12,414,1523,-1305,2092,98.3889,-93
366,2020-02-29,2020-02-21,569,2092,-1305,2092,98.3889,-93
366,2020-02-29,2020-02-22,-459,1633,-1305,2092,98.3889,-93
366,2020-02-29,2020-02-23,-1579,54,-1305,2092,98.3889,-93
366,2020-02-29,2020-02-24,-147,-93,-1305,2092,98.3889,-93
366,2020-03-31,2020-03-03,-401,-494,-1305,2092,98.3889,-1305
366,2020-03-31,2020-03-05,-19,-513,-1305,2092,98.3889,-1305
366,2020-03-31,2020-03-07,-270,-783,-1305,2092,98.3889,-1305
366,2020-03-31,2020-03-14,-291,-1074,-1305,2092,98.3889,-1305
366,2020-03-31,2020-03-27,-174,-1248,-1305,2092,98.3889,-1305
366,2020-03-31,2020-03-28,-57,-1305,-1305,2092,98.3889,-1305
366,2020-04-30,2020-04-03,209,-1096,-1305,2092,98.3889,-1096
367,2020-01-31,2020-01-29,239,239,-3101,239,-1471.2857,239
367,2020-02-29,2020-02-07,-693,-454,-3101,239,-1471.2857,-467
367,2020-02-29,2020-02-08,-460,-914,-3101,239,-1471.2857,-467
367,2020-02-29,2020-02-16,201,-713,-3101,239,-1471.2857,-467
367,2020-02-29,2020-02-17,581,-132,-3101,239,-1471.2857,-467
367,2020-02-29,2020-02-24,-335,-467,-3101,239,-1471.2857,-467
367,2020-03-31,2020-03-03,-987,-1454,-3101,239,-1471.2857,-3101
367,2020-03-31,2020-03-06,-779,-2233,-3101,239,-1471.2857,-3101
367,2020-03-31,2020-03-12,-784,-3017,-3101,239,-1471.2857,-3101
367,2020-03-31,2020-03-17,-84,-3101,-3101,239,-1471.2857,-3101
367,2020-04-30,2020-04-05,694,-2407,-3101,239,-1471.2857,-1697
367,2020-04-30,2020-04-06,355,-2052,-3101,239,-1471.2857,-1697
367,2020-04-30,2020-04-11,-144,-2196,-3101,239,-1471.2857,-1697
367,2020-04-30,2020-04-18,499,-1697,-3101,239,-1471.2857,-1697
368,2020-01-31,2020-01-17,100,100,-3637,100,-1772.7000,-526
368,2020-01-31,2020-01-28,-903,-803,-3637,100,-1772.7000,-526
368,2020-01-31,2020-01-30,277,-526,-3637,100,-1772.7000,-526
368,2020-02-29,2020-02-02,-232,-758,-3637,100,-1772.7000,-3490
368,2020-02-29,2020-02-03,-510,-1268,-3637,100,-1772.7000,-3490
368,2020-02-29,2020-02-06,450,-818,-3637,100,-1772.7000,-3490
368,2020-02-29,2020-02-07,-242,-1060,-3637,100,-1772.7000,-3490
368,2020-02-29,2020-02-12,-910,-1970,-3637,100,-1772.7000,-3490
368,2020-02-29,2020-02-17,-296,-2266,-3637,100,-1772.7000,-3490
368,2020-02-29,2020-02-18,-626,-2892,-3637,100,-1772.7000,-3490
368,2020-02-29,2020-02-21,-598,-3490,-3637,100,-1772.7000,-3490
368,2020-03-31,2020-03-04,-147,-3637,-3637,100,-1772.7000,-1476
368,2020-03-31,2020-03-18,782,-2855,-3637,100,-1772.7000,-1476
368,2020-03-31,2020-03-22,952,-1903,-3637,100,-1772.7000,-1476
368,2020-03-31,2020-03-29,934,-969,-3637,100,-1772.7000,-1476
368,2020-03-31,2020-03-30,-507,-1476,-3637,100,-1772.7000,-1476
368,2020-04-30,2020-04-01,-208,-1684,-3637,100,-1772.7000,-2860
368,2020-04-30,2020-04-08,-282,-1966,-3637,100,-1772.7000,-2860
368,2020-04-30,2020-04-11,-387,-2353,-3637,100,-1772.7000,-2860
368,2020-04-30,2020-04-14,-507,-2860,-3637,100,-1772.7000,-2860
369,2020-01-31,2020-01-25,376,376,266,2195,1148.0000,266
369,2020-01-31,2020-01-28,-110,266,266,2195,1148.0000,266
369,2020-02-29,NULL,0,266,266,2195,1148.0000,266
369,2020-03-31,2020-03-04,958,1224,266,2195,1148.0000,1679
369,2020-03-31,2020-03-12,971,2195,266,2195,1148.0000,1679
369,2020-03-31,2020-03-16,-516,1679,266,2195,1148.0000,1679
369,2020-04-30,NULL,0,1679,266,2195,1148.0000,1679
370,2020-01-31,2020-01-13,363,363,-3223,363,-1551.4286,-2295
370,2020-01-31,2020-01-18,-161,202,-3223,363,-1551.4286,-2295
370,2020-01-31,2020-01-20,-1475,-1273,-3223,363,-1551.4286,-2295
370,2020-01-31,2020-01-26,-329,-1602,-3223,363,-1551.4286,-2295
370,2020-01-31,2020-01-30,-693,-2295,-3223,363,-1551.4286,-2295
370,2020-02-29,2020-02-08,-928,-3223,-3223,363,-1551.4286,-1635
370,2020-02-29,2020-02-09,452,-2771,-3223,363,-1551.4286,-1635
370,2020-02-29,2020-02-16,582,-2189,-3223,363,-1551.4286,-1635
370,2020-02-29,2020-02-18,393,-1796,-3223,363,-1551.4286,-1635
370,2020-02-29,2020-02-26,161,-1635,-3223,363,-1551.4286,-1635
370,2020-03-31,2020-03-13,-345,-1980,-3223,363,-1551.4286,-1311
370,2020-03-31,2020-03-23,669,-1311,-3223,363,-1551.4286,-1311
370,2020-04-30,2020-04-06,597,-714,-3223,363,-1551.4286,-1496
370,2020-04-30,2020-04-09,-782,-1496,-3223,363,-1551.4286,-1496
371,2020-01-31,2020-01-21,528,528,-1243,528,-430.0000,-134
371,2020-01-31,2020-01-29,-662,-134,-1243,528,-430.0000,-134
371,2020-02-29,2020-02-04,-685,-819,-1243,528,-430.0000,-154
371,2020-02-29,2020-02-05,238,-581,-1243,528,-430.0000,-154
371,2020-02-29,2020-02-16,146,-435,-1243,528,-430.0000,-154
371,2020-02-29,2020-02-21,631,196,-1243,528,-430.0000,-154
371,2020-02-29,2020-02-25,-350,-154,-1243,528,-430.0000,-154
371,2020-03-31,2020-03-05,-93,-247,-1243,528,-430.0000,-5
371,2020-03-31,2020-03-06,-383,-630,-1243,528,-430.0000,-5
371,2020-03-31,2020-03-13,-218,-848,-1243,528,-430.0000,-5
371,2020-03-31,2020-03-23,-40,-888,-1243,528,-430.0000,-5
371,2020-03-31,2020-03-28,883,-5,-1243,528,-430.0000,-5
371,2020-04-30,2020-04-10,-755,-760,-1243,528,-430.0000,-1243
371,2020-04-30,2020-04-11,-483,-1243,-1243,528,-430.0000,-1243
372,2020-01-31,2020-01-02,920,920,-1916,3721,944.1579,2718
372,2020-01-31,2020-01-07,-208,712,-1916,3721,944.1579,2718
372,2020-01-31,2020-01-12,296,1008,-1916,3721,944.1579,2718
372,2020-01-31,2020-01-18,924,1932,-1916,3721,944.1579,2718
372,2020-01-31,2020-01-20,-120,1812,-1916,3721,944.1579,2718
372,2020-01-31,2020-01-25,906,2718,-1916,3721,944.1579,2718
372,2020-02-29,2020-02-05,268,2986,-1916,3721,944.1579,1241
372,2020-02-29,2020-02-11,735,3721,-1916,3721,944.1579,1241
372,2020-02-29,2020-02-20,-578,3143,-1916,3721,944.1579,1241
372,2020-02-29,2020-02-21,-949,2194,-1916,3721,944.1579,1241
372,2020-02-29,2020-02-24,-953,1241,-1916,3721,944.1579,1241
372,2020-03-31,2020-03-02,-167,1074,-1916,3721,944.1579,-1625
372,2020-03-31,2020-03-05,-462,612,-1916,3721,944.1579,-1625
372,2020-03-31,2020-03-10,-802,-190,-1916,3721,944.1579,-1625
372,2020-03-31,2020-03-15,-44,-234,-1916,3721,944.1579,-1625
372,2020-03-31,2020-03-25,-402,-636,-1916,3721,944.1579,-1625
372,2020-03-31,2020-03-26,-897,-1533,-1916,3721,944.1579,-1625
372,2020-03-31,2020-03-27,-383,-1916,-1916,3721,944.1579,-1625
372,2020-03-31,2020-03-28,291,-1625,-1916,3721,944.1579,-1625
372,2020-04-30,NULL,0,-1625,-1916,3721,944.1579,-1625
373,2020-01-31,2020-01-18,596,596,277,2326,1110.1429,493
373,2020-01-31,2020-01-21,-103,493,277,2326,1110.1429,493
373,2020-02-29,2020-02-15,-216,277,277,2326,1110.1429,277
373,2020-03-31,2020-03-26,780,1057,277,2326,1110.1429,1057
373,2020-04-30,2020-04-03,514,1571,277,2326,1110.1429,1451
373,2020-04-30,2020-04-08,755,2326,277,2326,1110.1429,1451
373,2020-04-30,2020-04-12,-875,1451,277,2326,1110.1429,1451
374,2020-01-31,2020-01-08,-237,-237,-1292,349,-635.3333,-457
374,2020-01-31,2020-01-10,-654,-891,-1292,349,-635.3333,-457
374,2020-01-31,2020-01-19,842,-49,-1292,349,-635.3333,-457
374,2020-01-31,2020-01-23,398,349,-1292,349,-635.3333,-457
374,2020-01-31,2020-01-28,-806,-457,-1292,349,-635.3333,-457
374,2020-02-29,2020-02-18,-474,-931,-1292,349,-635.3333,-1292
374,2020-02-29,2020-02-19,-361,-1292,-1292,349,-635.3333,-1292
374,2020-03-31,2020-03-17,885,-407,-1292,349,-635.3333,-846
374,2020-03-31,2020-03-22,-686,-1093,-1292,349,-635.3333,-846
374,2020-03-31,2020-03-23,-3,-1096,-1292,349,-635.3333,-846
374,2020-03-31,2020-03-28,422,-674,-1292,349,-635.3333,-846
374,2020-03-31,2020-03-31,-172,-846,-1292,349,-635.3333,-846
374,2020-04-30,NULL,0,-846,-1292,349,-635.3333,-846
375,2020-01-31,2020-01-19,647,647,-1291,792,27.0000,647
375,2020-02-29,2020-02-03,-24,623,-1291,792,27.0000,328
375,2020-02-29,2020-02-09,169,792,-1291,792,27.0000,328
375,2020-02-29,2020-02-17,-464,328,-1291,792,27.0000,328
375,2020-03-31,2020-03-03,-798,-470,-1291,792,27.0000,-440
375,2020-03-31,2020-03-28,30,-440,-1291,792,27.0000,-440
375,2020-04-30,2020-04-11,-851,-1291,-1291,792,27.0000,-1291
376,2020-01-31,2020-01-03,629,629,75,3431,1628.2941,1614
376,2020-01-31,2020-01-09,-554,75,75,3431,1628.2941,1614
376,2020-01-31,2020-01-13,628,703,75,3431,1628.2941,1614
376,2020-01-31,2020-01-20,-7,696,75,3431,1628.2941,1614
376,2020-01-31,2020-01-21,518,1214,75,3431,1628.2941,1614
376,2020-01-31,2020-01-31,400,1614,75,3431,1628.2941,1614
376,2020-02-29,2020-02-06,-996,618,75,3431,1628.2941,2515
376,2020-02-29,2020-02-11,902,1520,75,3431,1628.2941,2515
376,2020-02-29,2020-02-12,950,2470,75,3431,1628.2941,2515
376,2020-02-29,2020-02-21,936,3406,75,3431,1628.2941,2515
376,2020-02-29,2020-02-27,25,3431,75,3431,1628.2941,2515
376,2020-02-29,2020-02-29,-916,2515,75,3431,1628.2941,2515
376,2020-03-31,2020-03-06,-976,1539,75,3431,1628.2941,3062
376,2020-03-31,2020-03-12,-699,840,75,3431,1628.2941,3062
376,2020-03-31,2020-03-18,427,1267,75,3431,1628.2941,3062
376,2020-03-31,2020-03-27,815,2082,75,3431,1628.2941,3062
376,2020-03-31,2020-03-31,980,3062,75,3431,1628.2941,3062
376,2020-04-30,NULL,0,3062,75,3431,1628.2941,3062
377,2020-01-31,2020-01-18,637,637,-785,736,133.1250,252
377,2020-01-31,2020-01-25,99,736,-785,736,133.1250,252
377,2020-01-31,2020-01-30,-484,252,-785,736,133.1250,252
377,2020-02-29,2020-02-05,-92,160,-785,736,133.1250,-182
377,2020-02-29,2020-02-26,-342,-182,-785,736,133.1250,-182
377,2020-03-31,NULL,0,-182,-785,736,133.1250,-182
377,2020-04-30,2020-04-06,633,451,-785,736,133.1250,-785
377,2020-04-30,2020-04-08,-655,-204,-785,736,133.1250,-785
377,2020-04-30,2020-04-09,-581,-785,-785,736,133.1250,-785
378,2020-01-31,2020-01-07,193,193,7,2424,1156.4167,484
378,2020-01-31,2020-01-26,-186,7,7,2424,1156.4167,484
378,2020-01-31,2020-01-27,369,376,7,2424,1156.4167,484
378,2020-01-31,2020-01-30,108,484,7,2424,1156.4167,484
378,2020-02-29,2020-02-05,392,876,7,2424,1156.4167,2424
378,2020-02-29,2020-02-11,936,1812,7,2424,1156.4167,2424
378,2020-02-29,2020-02-14,-623,1189,7,2424,1156.4167,2424
378,2020-02-29,2020-02-26,573,1762,7,2424,1156.4167,2424
378,2020-02-29,2020-02-27,662,2424,7,2424,1156.4167,2424
378,2020-03-31,2020-03-04,-497,1927,7,2424,1156.4167,1590
378,2020-03-31,2020-03-12,-690,1237,7,2424,1156.4167,1590
378,2020-03-31,2020-03-21,353,1590,7,2424,1156.4167,1590
378,2020-04-30,NULL,0,1590,7,2424,1156.4167,1590
379,2020-01-31,2020-01-12,-35,-35,-1206,569,-72.8333,-35
379,2020-02-29,2020-02-03,604,569,-1206,569,-72.8333,-268
379,2020-02-29,2020-02-10,-271,298,-1206,569,-72.8333,-268
379,2020-02-29,2020-02-18,-93,205,-1206,569,-72.8333,-268
379,2020-02-29,2020-02-25,-473,-268,-1206,569,-72.8333,-268
379,2020-03-31,NULL,0,-268,-1206,569,-72.8333,-268
379,2020-04-30,2020-04-04,-938,-1206,-1206,569,-72.8333,-1206
380,2020-01-31,2020-01-03,487,487,-3662,487,-1478.2308,-849
380,2020-01-31,2020-01-12,-433,54,-3662,487,-1478.2308,-849
380,2020-01-31,2020-01-17,-383,-329,-3662,487,-1478.2308,-849
380,2020-01-31,2020-01-30,-520,-849,-3662,487,-1478.2308,-849
380,2020-02-29,2020-02-12,-919,-1768,-3662,487,-1478.2308,-1481
380,2020-02-29,2020-02-16,833,-935,-3662,487,-1478.2308,-1481
380,2020-02-29,2020-02-17,230,-705,-3662,487,-1478.2308,-1481
380,2020-02-29,2020-02-28,-758,-1463,-3662,487,-1478.2308,-1481
380,2020-02-29,2020-02-29,-18,-1481,-3662,487,-1478.2308,-1481
380,2020-03-31,2020-03-01,-1200,-2681,-3662,487,-1478.2308,-3662
380,2020-03-31,2020-03-20,-300,-2981,-3662,487,-1478.2308,-3662
380,2020-03-31,2020-03-26,77,-2904,-3662,487,-1478.2308,-3662
380,2020-03-31,2020-03-28,-758,-3662,-3662,487,-1478.2308,-3662
380,2020-04-30,NULL,0,-3662,-3662,487,-1478.2308,-3662
381,2020-01-31,2020-01-28,66,66,-1041,992,-98.4444,66
381,2020-02-29,2020-02-03,926,992,-1041,992,-98.4444,992
381,2020-03-31,2020-03-02,-985,7,-1041,992,-98.4444,278
381,2020-03-31,2020-03-05,-186,-179,-1041,992,-98.4444,278
381,2020-03-31,2020-03-22,457,278,-1041,992,-98.4444,278
381,2020-04-30,2020-04-02,-16,262,-1041,992,-98.4444,-597
381,2020-04-30,2020-04-03,-936,-674,-1041,992,-98.4444,-597
381,2020-04-30,2020-04-20,-367,-1041,-1041,992,-98.4444,-597
381,2020-04-30,2020-04-26,444,-597,-1041,992,-98.4444,-597
382,2020-01-31,2020-01-03,-372,-372,-2019,120,-975.2308,-687
382,2020-01-31,2020-01-10,95,-277,-2019,120,-975.2308,-687
382,2020-01-31,2020-01-22,-410,-687,-2019,120,-975.2308,-687
382,2020-02-29,2020-02-11,-59,-746,-2019,120,-975.2308,-1195
382,2020-02-29,2020-02-17,866,120,-2019,120,-975.2308,-1195
382,2020-02-29,2020-02-22,-579,-459,-2019,120,-975.2308,-1195
382,2020-02-29,2020-02-27,-736,-1195,-2019,120,-975.2308,-1195
382,2020-03-31,2020-03-01,-374,-1569,-2019,120,-975.2308,-1141
382,2020-03-31,2020-03-07,-64,-1633,-2019,120,-975.2308,-1141
382,2020-03-31,2020-03-18,-386,-2019,-2019,120,-975.2308,-1141
382,2020-03-31,2020-03-26,499,-1520,-2019,120,-975.2308,-1141
382,2020-03-31,2020-03-29,340,-1180,-2019,120,-975.2308,-1141
382,2020-03-31,2020-03-31,39,-1141,-2019,120,-975.2308,-1141
382,2020-04-30,NULL,0,-1141,-2019,120,-975.2308,-1141
383,2020-01-31,2020-01-26,889,889,-617,1473,497.9091,-36
383,2020-01-31,2020-01-29,-925,-36,-617,1473,497.9091,-36
383,2020-02-29,2020-02-01,606,570,-617,1473,497.9091,935
383,2020-02-29,2020-02-25,365,935,-617,1473,497.9091,935
383,2020-03-31,2020-03-01,-827,108,-617,1473,497.9091,-617
383,2020-03-31,2020-03-28,-725,-617,-617,1473,497.9091,-617
383,2020-04-30,2020-04-03,239,-378,-617,1473,497.9091,913
383,2020-04-30,2020-04-16,944,566,-617,1473,497.9091,913
383,2020-04-30,2020-04-19,907,1473,-617,1473,497.9091,913
383,2020-04-30,2020-04-23,-419,1054,-617,1473,497.9091,913
383,2020-04-30,2020-04-24,-141,913,-617,1473,497.9091,913
384,2020-01-31,2020-01-12,352,352,-3176,352,-1661.1333,-10
384,2020-01-31,2020-01-21,-117,235,-3176,352,-1661.1333,-10
384,2020-01-31,2020-01-30,-245,-10,-3176,352,-1661.1333,-10
384,2020-02-29,2020-02-06,-976,-986,-3176,352,-1661.1333,-2486
384,2020-02-29,2020-02-07,-568,-1554,-3176,352,-1661.1333,-2486
384,2020-02-29,2020-02-09,-835,-2389,-3176,352,-1661.1333,-2486
384,2020-02-29,2020-02-15,600,-1789,-3176,352,-1661.1333,-2486
384,2020-02-29,2020-02-19,-425,-2214,-3176,352,-1661.1333,-2486
384,2020-02-29,2020-02-26,175,-2039,-3176,352,-1661.1333,-2486
384,2020-02-29,2020-02-27,-447,-2486,-3176,352,-1661.1333,-2486
384,2020-03-31,2020-03-01,654,-1832,-3176,352,-1661.1333,-2527
384,2020-03-31,2020-03-03,-363,-2195,-3176,352,-1661.1333,-2527
384,2020-03-31,2020-03-14,-981,-3176,-3176,352,-1661.1333,-2527
384,2020-03-31,2020-03-23,869,-2307,-3176,352,-1661.1333,-2527
384,2020-03-31,2020-03-31,-220,-2527,-3176,352,-1661.1333,-2527
384,2020-04-30,NULL,0,-2527,-3176,352,-1661.1333,-2527
385,2020-01-31,2020-01-15,585,585,-4861,585,-2400.6000,-1174
385,2020-01-31,2020-01-26,-1502,-917,-4861,585,-2400.6000,-1174
385,2020-01-31,2020-01-31,-257,-1174,-4861,585,-2400.6000,-1174
385,2020-02-29,NULL,0,-1174,-4861,585,-2400.6000,-1174
385,2020-03-31,2020-03-03,335,-839,-4861,585,-2400.6000,-4693
385,2020-03-31,2020-03-11,-855,-1694,-4861,585,-2400.6000,-4693
385,2020-03-31,2020-03-15,-916,-2610,-4861,585,-2400.6000,-4693
385,2020-03-31,2020-03-22,-988,-3598,-4861,585,-2400.6000,-4693
385,2020-03-31,2020-03-27,-607,-4205,-4861,585,-2400.6000,-4693
385,2020-03-31,2020-03-30,-488,-4693,-4861,585,-2400.6000,-4693
385,2020-04-30,2020-04-03,-168,-4861,-4861,585,-2400.6000,-4861
386,2020-01-31,2020-01-26,854,854,-3837,1108,-744.5714,1108
386,2020-01-31,2020-01-27,254,1108,-3837,1108,-744.5714,1108
386,2020-02-29,2020-02-02,-239,869,-3837,1108,-744.5714,759
386,2020-02-29,2020-02-22,-110,759,-3837,1108,-744.5714,759
386,2020-03-31,2020-03-08,-470,289,-3837,1108,-744.5714,-766
386,2020-03-31,2020-03-18,489,778,-3837,1108,-744.5714,-766
386,2020-03-31,2020-03-23,-681,97,-3837,1108,-744.5714,-766
386,2020-03-31,2020-03-29,-863,-766,-3837,1108,-744.5714,-766
386,2020-04-30,2020-04-02,-315,-1081,-3837,1108,-744.5714,-3837
386,2020-04-30,2020-04-03,-975,-2056,-3837,1108,-744.5714,-3837
386,2020-04-30,2020-04-11,-385,-2441,-3837,1108,-744.5714,-3837
386,2020-04-30,2020-04-13,328,-2113,-3837,1108,-744.5714,-3837
386,2020-04-30,2020-04-20,-771,-2884,-3837,1108,-744.5714,-3837
386,2020-04-30,2020-04-22,-953,-3837,-3837,1108,-744.5714,-3837
387,2020-01-31,2020-01-22,180,180,180,3359,2016.2857,1069
387,2020-01-31,2020-01-29,889,1069,180,3359,2016.2857,1069
387,2020-02-29,NULL,0,1069,180,3359,2016.2857,1069
387,2020-03-31,2020-03-07,761,1830,180,3359,2016.2857,2551
387,2020-03-31,2020-03-16,721,2551,180,3359,2016.2857,2551
387,2020-04-30,2020-04-01,808,3359,180,3359,2016.2857,2454
387,2020-04-30,2020-04-12,-688,2671,180,3359,2016.2857,2454
387,2020-04-30,2020-04-13,-217,2454,180,3359,2016.2857,2454
388,2020-01-31,2020-01-09,833,833,833,2243,1539.4286,2243
388,2020-01-31,2020-01-11,860,1693,833,2243,1539.4286,2243
388,2020-01-31,2020-01-21,550,2243,833,2243,1539.4286,2243
388,2020-02-29,2020-02-04,-336,1907,833,2243,1539.4286,1126
388,2020-02-29,2020-02-21,-781,1126,833,2243,1539.4286,1126
388,2020-03-31,2020-03-04,472,1598,833,2243,1539.4286,1598
388,2020-04-30,2020-04-01,-222,1376,833,2243,1539.4286,1376
389,2020-01-31,2020-01-04,632,632,-220,2005,713.0769,-27
389,2020-01-31,2020-01-09,-852,-220,-220,2005,713.0769,-27
389,2020-01-31,2020-01-10,398,178,-220,2005,713.0769,-27
389,2020-01-31,2020-01-24,-205,-27,-220,2005,713.0769,-27
389,2020-02-29,2020-02-03,681,654,-220,2005,713.0769,490
389,2020-02-29,2020-02-07,-375,279,-220,2005,713.0769,490
389,2020-02-29,2020-02-18,832,1111,-220,2005,713.0769,490
389,2020-02-29,2020-02-20,-25,1086,-220,2005,713.0769,490
389,2020-02-29,2020-02-24,131,1217,-220,2005,713.0769,490
389,2020-02-29,2020-02-25,-727,490,-220,2005,713.0769,490
389,2020-03-31,2020-03-06,161,651,-220,2005,713.0769,1214
389,2020-03-31,2020-03-16,563,1214,-220,2005,713.0769,1214
389,2020-04-30,2020-04-02,791,2005,-220,2005,713.0769,2005
390,2020-01-31,2020-01-15,102,102,-2801,102,-1633.3571,-705
390,2020-01-31,2020-01-28,-807,-705,-2801,102,-1633.3571,-705
390,2020-02-29,2020-02-04,-121,-826,-2801,102,-1633.3571,-2038
390,2020-02-29,2020-02-08,-726,-1552,-2801,102,-1633.3571,-2038
390,2020-02-29,2020-02-09,-117,-1669,-2801,102,-1633.3571,-2038
390,2020-02-29,2020-02-21,-369,-2038,-2801,102,-1633.3571,-2038
390,2020-03-31,2020-03-09,-713,-2751,-2801,102,-1633.3571,-1929
390,2020-03-31,2020-03-14,804,-1947,-2801,102,-1633.3571,-1929
390,2020-03-31,2020-03-17,-172,-2119,-2801,102,-1633.3571,-1929
390,2020-03-31,2020-03-20,190,-1929,-2801,102,-1633.3571,-1929
390,2020-04-30,2020-04-01,735,-1194,-2801,102,-1633.3571,-2801
